Date,ISIN,SECURITY_NAME,Maturity,RESIDUAL_NS,SIGNAL,Z_Residual_Score,Volatility_Score,Cluster_Score,Regression_Score,COMPOSITE_SCORE,Z_SPRD_VAL,COMPOSITE_SCORE_1W_AGO,COMPOSITE_SCORE_1W_Change,COMPOSITE_SCORE_1W_Change_Pct,Z_Residual_Score_1W_AGO,Z_Residual_Score_1W_Change,Z_Residual_Score_1W_Change_Pct,Cluster_Score_1W_AGO,Cluster_Score_1W_Change,Cluster_Score_1W_Change_Pct,Regression_Score_1W_AGO,Regression_Score_1W_Change,Regression_Score_1W_Change_Pct,Z_SPRD_VAL_1W_AGO,Z_SPRD_VAL_1W_Change,Z_SPRD_VAL_1W_Change_Pct,COMPOSITE_SCORE_1M_AGO,COMPOSITE_SCORE_1M_Change,COMPOSITE_SCORE_1M_Change_Pct,Z_Residual_Score_1M_AGO,Z_Residual_Score_1M_Change,Z_Residual_Score_1M_Change_Pct,Cluster_Score_1M_AGO,Cluster_Score_1M_Change,Cluster_Score_1M_Change_Pct,Regression_Score_1M_AGO,Regression_Score_1M_Change,Regression_Score_1M_Change_Pct,Z_SPRD_VAL_1M_AGO,Z_SPRD_VAL_1M_Change,Z_SPRD_VAL_1M_Change_Pct,COMPOSITE_SCORE_3M_AGO,COMPOSITE_SCORE_3M_Change,COMPOSITE_SCORE_3M_Change_Pct,Z_Residual_Score_3M_AGO,Z_Residual_Score_3M_Change,Z_Residual_Score_3M_Change_Pct,Cluster_Score_3M_AGO,Cluster_Score_3M_Change,Cluster_Score_3M_Change_Pct,Regression_Score_3M_AGO,Regression_Score_3M_Change,Regression_Score_3M_Change_Pct,Z_SPRD_VAL_3M_AGO,Z_SPRD_VAL_3M_Change,Z_SPRD_VAL_3M_Change_Pct,COMPOSITE_SCORE_6M_AGO,COMPOSITE_SCORE_6M_Change,COMPOSITE_SCORE_6M_Change_Pct,Z_Residual_Score_6M_AGO,Z_Residual_Score_6M_Change,Z_Residual_Score_6M_Change_Pct,Cluster_Score_6M_AGO,Cluster_Score_6M_Change,Cluster_Score_6M_Change_Pct,Regression_Score_6M_AGO,Regression_Score_6M_Change,Regression_Score_6M_Change_Pct,Z_SPRD_VAL_6M_AGO,Z_SPRD_VAL_6M_Change,Z_SPRD_VAL_6M_Change_Pct,COMPOSITE_SCORE_1Y_AGO,COMPOSITE_SCORE_1Y_Change,COMPOSITE_SCORE_1Y_Change_Pct,Z_Residual_Score_1Y_AGO,Z_Residual_Score_1Y_Change,Z_Residual_Score_1Y_Change_Pct,Cluster_Score_1Y_AGO,Cluster_Score_1Y_Change,Cluster_Score_1Y_Change_Pct,Regression_Score_1Y_AGO,Regression_Score_1Y_Change,Regression_Score_1Y_Change_Pct,Z_SPRD_VAL_1Y_AGO,Z_SPRD_VAL_1Y_Change,Z_SPRD_VAL_1Y_Change_Pct,COMPOSITE_SCORE_Market_Percentile,COMPOSITE_SCORE_Market_Zscore,Z_Residual_Score_Market_Percentile,Z_Residual_Score_Market_Zscore,Cluster_Score_Market_Percentile,Cluster_Score_Market_Zscore,Regression_Score_Market_Percentile,Regression_Score_Market_Zscore,Z_SPRD_VAL_Market_Percentile,Z_SPRD_VAL_Market_Zscore,Issuer_Proxy,COMPOSITE_SCORE_Issuer_Percentile,COMPOSITE_SCORE_Issuer_Zscore,Z_Residual_Score_Issuer_Percentile,Z_Residual_Score_Issuer_Zscore,Cluster_Score_Issuer_Percentile,Cluster_Score_Issuer_Zscore,Regression_Score_Issuer_Percentile,Regression_Score_Issuer_Zscore,Z_SPRD_VAL_Issuer_Percentile,Z_SPRD_VAL_Issuer_Zscore,VOLATILITY_1M_AGO,Volatility_1M_Change,Volatility_Trend,Volatility_Market_Percentile,Volatility_Issuer_Percentile,COMPOSITE_Direction,Direction_1W_Ago,Direction_1M_Ago,Direction_Consistency_1W,Direction_Consistency_1M,COMPOSITE_SCORE_Relative_Strength,Z_Residual_Score_Relative_Strength,Cluster_Score_Relative_Strength,Regression_Score_Relative_Strength,COMPOSITE_Market_Category,COMPOSITE_Issuer_Category,Z_SPRD_VAL_Market_Category,Z_SPRD_VAL_Issuer_Category,Z_SPRD_VAL_Level_Category,YAS_RISK,Top_Features,Top_Feature_Effects_Pct,TopN_FeaturePct,SHAP_Signal,Z_SPRD_MID
2026-06-01,IT0001278511,BTPS 5 1/4 11/01/29,2029-11-01,-2.777258769875285,MODERATE SELL,-1.2500270916755298,0.9500953192032563,-1.5676017095701607,0.9611434435414583,-1.2544658826496033,11.683,-0.9919711643609298,-0.26249471828867355,-26.461930051322696,-0.8377564835827264,-0.41227060809280347,-49.21126977240108,-1.3805256093544502,-0.18707610021571042,-13.551077762916808,0.9611434435414583,0.0,0.0,11.597,0.0860000000000003,0.7415710953336483,-1.3456427080786204,0.09117682542901706,6.775708306823384,-1.3968879483227132,0.1468608566471834,10.513431358054213,-1.6227208771798909,0.055119167609730235,3.3967127708278437,0.9611434435414583,0.0,0.0,14.301,-2.6180000000000003,-18.306412126210468,-1.2589649214913115,0.004499038841708103,0.35736013999839933,-1.2662294702926506,0.016202378617120816,1.2795767962515077,-1.574117288786117,0.0065155792159563575,0.41391954849748847,0.9611434435414583,0.0,0.0,8.424,3.2590000000000003,38.68708447449302,-1.5271956300004255,0.2727297473508221,17.85820625776185,-1.6965241759918968,0.4464970843163669,26.318344766497752,-1.6929607955458423,0.12535908597568168,7.404724643655502,0.9611434435414583,0.0,0.0,19.726,-8.043,-40.773598275994324,-1.6182493095980572,0.3637834269484539,22.48006055326573,-1.8668282959228493,0.6168012042473194,33.040060636021344,-1.7120468356733907,0.14444512610323001,8.436984447491339,0.9611434435414583,0.0,0.0,50.041,-38.358,-76.65314440625623,10.344827586206897,-1.2582124551815075,11.494252873563218,-1.233138009636055,5.747126436781609,-1.6411447472724179,82.75862068965517,0.9538944247665045,18.39080459770115,-1.0301256442433668,BTPS 5 1/4,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.9478691748920685,0.0022261443111878387,rising,6.896551724137931,100.0,-1.0,-1.0,-1.0,1,1,1.3364650152791397,1.4609330233199074,1.7379452914621742,1.2604466725609744,Bottom Quartile,Top Decile,Bottom Quartile,Top Decile,Very Tight,3.321400455447332,"['Issue_Age', 'Cpn', 'AMT_OUTSTANDING']","[0.5322895162349413, 0.31028045833900303, 0.08138171548627313]",0.9239516900602176,0.9467912485416544,10.927455582621164
2026-06-01,IT0001444378,BTPS 6 05/01/31,2031-05-01,-1.3844007966721854,NO ACTION,-0.47954164919662695,0.9811070605530705,-1.1411767940652735,1.1770734483620235,-0.7401078091041023,28.227,-0.8024751074097483,0.06236729830564591,7.771866934261691,-0.5674727507894756,0.08793110159284862,15.495210989601985,-1.1959339850518949,0.05475719098662135,4.57861313527134,1.1770734483620235,0.0,0.0,27.63,0.5970000000000013,2.160694896069243,-0.7298410746893748,-0.010266734414727585,-1.4067082040328238,-0.46962348463988496,-0.009918164556741993,-2.111939600540515,-1.1352206332668489,-0.005956160798424648,-0.5246698810272227,1.1770734483620235,0.0,0.0,30.933,-2.7059999999999995,-8.747939091343243,-1.0381715946176153,0.298063785513513,28.710454436219855,-0.9086126483739168,0.4290709991772898,47.22265260371448,-1.4062259495951661,0.2650491555298926,18.84826216735444,1.1770734483620235,0.0,0.0,20.975,7.251999999999999,34.5744934280932,-1.4458834849887818,0.7057756758846795,48.81276246189915,-1.5599728567678794,1.0804312075712525,69.25961538099101,-1.6561543543688375,0.514977560303564,31.094780256176342,1.1770734483620235,0.0,0.0,40.054,-11.827000000000002,-29.52763768174773,-1.3964288664051243,0.656321057301022,46.99996314818498,-1.4847733133206902,1.0052316641240633,67.70270238125416,-1.6369531398612094,0.4957763457959359,30.286532381086822,1.1770734483620235,0.0,0.0,71.161,-42.934,-60.33360969346502,31.03448275862069,-0.7542706379544207,35.63218390804598,-0.4730625750161057,16.091954022988507,-1.2071248237767627,89.65517241379311,1.1806616166041002,33.33333333333333,-0.6252485451162564,BTPS 6 05/01/31,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.9610842230243981,0.0200228375286724,rising,72.41379310344827,100.0,-1.0,-1.0,-1.0,1,1,0.7884855284492479,0.560450438261775,1.2651828738535038,1.5436179909641017,Below Median,Top Decile,Below Median,Top Decile,Very Tight,4.795136533141431,"['Issue_Age', 'Cpn', 'AMT_OUTSTANDING']","[0.454878710515163, 0.4009054602822138, 0.08550582527051183]",0.9412899960678888,1.1747305624804432,27.55355104163474
2026-06-01,IT0003256820,BTPS 5 3/4 02/01/33,2033-02-01,1.609428921148364,WEAK BUY,0.6768398887921439,0.9795169775735222,0.9694759883156714,1.1596282103546571,0.9979160764178334,46.878,1.0445417646414328,-0.04662568822359936,-4.463745668726834,0.7455532327062636,-0.06871334391411976,-9.216423452830686,1.0146407987899129,-0.04516481047424148,-4.451310264970144,1.1596282103546571,0.0,0.0,46.559,0.3190000000000026,0.685152172365144,1.1275738132742823,-0.12965773685644888,-11.49882466053929,0.8609060216985732,-0.18406613290642937,-21.380513799312766,1.084765542775784,-0.11528955446011269,-10.62806190380038,1.1596282103546571,0.0,0.0,48.718,-1.8400000000000034,-3.776838128868836,0.5695696051325544,0.42834647128527903,75.20528832732609,0.04984699299542246,0.6269928957967214,1257.8346903911138,0.599914309604583,0.36956167871108836,61.60240998325806,1.1596282103546571,0.0,0.0,37.941,8.936999999999998,23.554993272830178,0.9623803956165538,0.03553568080127967,3.692477589307687,0.6244015179401351,0.05243837085200875,8.398181059069463,0.9357792554008272,0.03369673291484421,3.6009275008258177,1.1596282103546571,0.0,0.0,64.692,-17.813999999999993,-27.536635128371874,1.4040215981603352,-0.4061055217425018,-28.924449551358027,1.2957931353111722,-0.6189532465190284,-47.76636215114356,1.2766131530233815,-0.30713716470771013,-24.05874963566272,1.1596282103546571,0.0,0.0,97.752,-50.873999999999995,-52.04394794458999,82.75862068965517,0.9485565563707915,72.41379310344827,0.6676951234622363,77.01149425287356,0.9411205667399906,88.50574712643679,1.162340829564076,49.42528735632184,-0.1688073715294734,BTPS 5 3/4,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.9891695399673044,-0.009652562393782205,falling,64.36781609195403,100.0,1.0,1.0,1.0,1,1,1.0631456325461357,0.7910370516139857,1.0748241844804194,1.5207402484729302,Top Quartile,Top Decile,Below Median,Top Decile,Very Tight,6.310957213646873,"['Issue_Age', 'Cpn', 'AMT_OUTSTANDING']","[0.48837936080930106, 0.39882856668737515, 0.052681286520567305]",0.9398892140172436,1.1563150783229617,46.47741405902922
2026-06-01,IT0003535157,BTPS 5 08/01/34,2034-08-01,1.781095955594438,NO ACTION,-0.2727742854724691,0.9835904718612243,-0.5788132031002102,1.2300906576290327,-0.4726945939826266,58.726,-0.3829666050108237,-0.0897279889718029,-23.42971566053269,-0.1422012299597225,-0.13057305551274662,-91.8227264050092,-0.5070266573446126,-0.07178654575559762,-14.158337298421857,1.2300906576290327,0.0,0.0,58.706,0.01999999999999602,0.03406806799405378,0.6922137634624714,-1.164908357445098,-168.2873704777927,0.3196392952790846,-0.5924135807515537,-185.3381517752654,0.5916217542388207,-1.170434957339031,-197.83500677073803,1.2300906576290327,0.0,0.0,60.952,-2.225999999999999,-3.6520540747388,-0.3012659211724037,-0.1714286728102229,-56.9027742841989,-0.017687216846737682,-0.25508706862573144,-1442.2106463387215,-0.4355856347292551,-0.14322756837095513,-32.8816089565992,1.2300906576290327,0.0,0.0,47.521,11.204999999999998,23.579049257469524,-0.4162226026589452,-0.056471991323681414,-13.567737457348297,-0.1908551223787981,-0.08191916309367103,-42.92216932950102,-0.5340432762148146,-0.044769926885395606,-8.38320189412273,1.2300906576290327,0.0,0.0,74.496,-15.769999999999996,-21.16892181846422,0.6065063228276628,-1.0792009168102894,-177.93728744411007,0.15220269697086736,-0.4249769824433365,-279.2177556504826,0.49923544793176583,-1.078048651031976,-215.9399205132823,1.2300906576290327,0.0,0.0,107.736,-49.010000000000005,-45.49082943069255,42.5287356321839,-0.492272803158243,41.37931034482759,-0.2690888395199109,33.33333333333333,-0.6347450357936624,93.10344827586206,1.23633967614259,57.47126436781609,0.12114571541793986,BTPS 5 08/01/34,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.8326589785236921,0.1509314933375322,rising,82.75862068965517,100.0,-1.0,-1.0,1.0,1,0,0.5035926417026481,0.3187970598501732,0.6417099922913339,1.613144933542874,Below Median,Top Decile,Above Median,Top Decile,Tight,7.338543685854404,"['Issue_Age', 'Cpn', 'AMT_OUTSTANDING']","[0.5603153604612566, 0.3077512651195686, 0.07748043795069838]",0.9455470635315236,1.230696412698033,58.23929262823206
2026-06-01,IT0003934657,BTPS 4 02/01/37,2037-02-01,-2.767374310230437,WEAK SELL,-0.6386825084812073,0.9877736887853763,-1.1517070231011621,1.0681719602568507,-0.8263696589995149,70.798,-0.7881182014838456,-0.038251457515669274,-4.853517779223825,-0.5853042409187396,-0.053378267562467774,-9.11974711932829,-1.117862208840501,-0.033844814260661105,-3.0276373680261357,1.0681719602568507,0.0,0.0,70.911,-0.11299999999999955,-0.15935468401808475,-0.7701002141883577,-0.05626944481115714,-7.306769046907105,-0.5627834385997903,-0.07589906988141704,-13.486372079750128,-1.1037451205392628,-0.04796190256189936,-4.345378406196579,1.0681719602568507,0.0,0.0,72.127,-1.3289999999999935,-1.8425832210070228,-0.6950458173047034,-0.13132384169481148,-18.894270929453402,-0.4509410940453081,-0.18774141443589926,-41.63324495188091,-1.0336861904848658,-0.11802083261629637,-11.417472010455104,1.0681719602568507,0.0,0.0,58.112,12.686,21.8302588068161,-0.5666049162605954,-0.2597647427389195,-45.84583202501973,-0.26528853520442236,-0.373393973276785,-140.75013038691898,-0.9271169819450982,-0.22459004115606396,-24.224563146542316,1.0681719602568507,0.0,0.0,88.792,-17.994,-20.26533921746719,-1.6239423127665722,0.7975726537670573,49.113360898698716,-1.926665316668846,1.2879828081876388,66.85036525853337,-1.614247333502574,0.46254031040141186,28.653620664959412,1.0681719602568507,0.0,0.0,116.94,-46.141999999999996,-39.457841624811195,28.735632183908045,-0.8387856006418274,29.88505747126437,-0.63005328647894,14.942528735632186,-1.217842605581648,87.35632183908046,1.0662945342476355,67.81609195402298,0.416580697324521,BTPS 4 02/01/37,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.968183013983796,0.019590674801580277,rising,91.95402298850574,100.0,-1.0,-1.0,-1.0,1,1,0.8803859508784173,0.7464417165601646,1.2768573711822666,1.4008042213426448,Below Median,Top Decile,Above Median,Top Decile,Tight,8.681800556639985,"['Issue_Age', 'AMT_OUTSTANDING', 'Cpn']","[0.6398576185108406, 0.14933674567315722, 0.14335128286659107]",0.9325456470505888,1.0597723355946809,70.34132136318036
2026-06-01,IT0004286966,BTPS 5 08/01/39,2039-08-01,-2.0755509233948004,NO ACTION,-0.28239005274492074,0.9619708668067196,-0.4635894625715717,0.7449763101169828,-0.44091437917531023,84.897,-0.25219627252855625,-0.18871810664675398,-74.82985266659725,-0.005744550282418248,-0.27664550246250247,-4815.782041824878,-0.30876218877827033,-0.15482727379330136,-50.1445042190824,0.7449763101169828,0.0,0.0,85.554,-0.6569999999999965,-0.7679360403057752,-0.27722162373157333,-0.1636927554437369,-59.047612280590066,-0.03634477289096104,-0.2460452798539597,-676.9755114293205,-0.32593962489306383,-0.13764983767850786,-42.231696591201256,0.7449763101169828,0.0,0.0,86.141,-1.2439999999999998,-1.4441439034322627,0.41017986627961667,-0.8510942454549268,-207.49293046125504,0.04068655013755052,-0.32307660288247125,-794.0622205225375,0.3144792888005245,-0.7780687513720962,-247.4149345727295,0.7449763101169828,0.0,0.0,71.026,13.87100000000001,19.52946807936117,-0.31298337480021216,-0.12793100437509808,-40.87469513973106,-0.08787660120943602,-0.19451345153548472,-221.34837570363462,-0.3553090918134722,-0.10828037075809949,-30.474978041779462,0.7449763101169828,0.0,0.0,103.363,-18.465999999999994,-17.86519353948074,0.7523975832183949,-1.1933119623937052,-158.60124662138946,0.5564431912375662,-0.838833243982487,-150.74912266281027,0.6122873287217523,-1.075876791293324,-175.71436207375913,0.7449763101169828,0.0,0.0,139.311,-54.414,-39.05937075758128,45.97701149425287,-0.461136168923125,40.229885057471265,-0.278574688422258,37.93103448275862,-0.517469057700516,74.71264367816092,0.7268782032136648,74.71264367816092,0.7616219340625006,BTPS 5 08/01/39,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.9775986252449848,-0.015627758438265138,falling,16.091954022988507,100.0,-1.0,-1.0,-1.0,1,1,0.4697350885754754,0.33003520984422935,0.5139654535517606,0.9769643829268865,Below Median,Top Decile,Above Median,Top Decile,Tight,10.627045198366147,"['Issue_Age', 'Cpn', 'AMT_OUTSTANDING']","[0.5013261618002429, 0.33077434010446366, 0.07449384168006788]",0.9065943435847744,0.7186016176942197,84.83366079975337
2026-06-01,IT0004532559,BTPS 5 09/01/40,2040-09-01,-3.742929433175519,WEAK SELL,-1.1410982074503384,0.9564747551739334,-1.1986981701738155,0.5591718813865496,-1.0936410778262289,88.227,-0.9592556678141141,-0.1343854100121148,-14.00934215144215,-0.9352639408672558,-0.20583426658308257,-22.008147153775745,-1.1075952355305094,-0.0911029346433061,-8.225291234404871,0.5591718813865496,0.0,0.0,88.705,-0.47799999999999443,-0.5388647764456433,-0.9976207255033461,-0.09602035232288275,-9.624935499605067,-0.9872089940010719,-0.15388921344926654,-15.588311373333003,-1.1338714476716258,-0.06482672250218968,-5.71729026809702,0.5591718813865496,0.0,0.0,88.933,-0.7060000000000031,-0.7938560488464546,-0.6678242421673308,-0.42581683565889805,-63.76181072744343,-0.5060932319601692,-0.6350049754901692,-125.47193339921058,-0.8455570673655664,-0.3531411028082492,-41.76431281357165,0.5591718813865496,0.0,0.0,74.135,14.091999999999999,19.008565452349284,-0.5154618252650286,-0.5781792525612003,-112.1672281060197,-0.2840355101093944,-0.8570626973409441,-301.7449004303589,-0.7147025181117804,-0.4839956520620351,-67.71987407694428,0.5591718813865496,0.0,0.0,107.922,-19.694999999999993,-18.24929115303188,1.139429863750868,-2.233070941577097,-195.9814283459229,1.049121047651924,-2.1902192551022623,-208.76706640549872,1.1479633704739851,-2.3466615406478004,-204.4195468742986,0.5591718813865496,0.0,0.0,146.127,-57.900000000000006,-39.62306760286442,14.942528735632186,-1.1006445106575193,12.643678160919542,-1.1256808606031639,13.793103448275861,-1.26567070688595,68.96551724137932,0.5317485427053806,78.16091954022988,0.8431161760894152,BTPS 5 09/01/40,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.9677986070242002,-0.011323851850266742,falling,12.643678160919542,100.0,-1.0,-1.0,-1.0,1,1,1.1651277727057825,1.3336255391719714,1.3289548155118713,0.7332998440757037,Bottom Quartile,Top Decile,Top Quartile,Top Decile,Tight,11.23725063258405,"['Issue_Age', 'Cpn', 'AMT_OUTSTANDING']","[0.47297295350091784, 0.3498146918613809, 0.06888735412490188]",0.8916749994872006,0.5224633642504821,88.26134605630536
2026-06-01,IT0004889033,BTPS 4 3/4 09/01/28,2028-09-01,-0.442875165440541,NO ACTION,-0.15267740296840848,0.9816543328079836,-0.4329201705045458,-0.0605997161418789,-0.37901396148752786,0.896,-0.41739577080971196,0.0383818093221841,9.195543195891124,-0.21563215444800238,0.0629547514795939,29.195436423296133,-0.4662220198305439,0.03330184932599811,7.142916292072732,-0.0605997161418789,0.0,0.0,-0.912,1.808,198.24561186134196,-0.43455852612128826,0.055544564633760396,12.781837201848804,-0.2391497352606679,0.08647233229225942,36.15823725758374,-0.4792531782624562,0.04633300775791044,9.667751596163992,-0.0605997161418789,0.0,0.0,2.446,-1.5500000000000003,-63.368765072081914,-0.5965863355842906,0.21757237409676278,36.46955310109798,-0.4794582618714698,0.3267808589030613,68.15626678574912,-0.6187293525393759,0.1858091820348301,30.03076842389312,-0.0605997161418789,0.0,0.0,-0.121,1.017,840.4957983061324,0.3932558765629998,-0.7722698380505277,-196.3784559717734,0.1865332814323301,-0.3392106844007386,-181.84994313671683,0.43722227100010236,-0.8701424415046481,-199.0160335640453,-0.0605997161418789,0.0,0.0,14.066,-13.17,-93.63002979267023,-0.5575870970204143,0.17857313553288645,32.02605176563893,-0.4242748102015331,0.27159740723312464,64.01450057868487,-0.5853945962476408,0.152474425743095,26.046435022770503,-0.0605997161418789,0.0,0.0,39.995,-39.099,-97.75971994055264,47.12643678160919,-0.4004892955073483,47.12643678160919,-0.15061458272916778,41.37931034482759,-0.48625351819378676,39.08045977011494,-0.1191284156358758,8.045977011494253,-1.2941131483707933,BTPS 4 3/4,100.0,0.7071067679557124,100.0,0.7071067722999169,100.0,0.7071067658375554,50.0,-0.7071067654306581,50.0,-0.7071067810882935,0.9680246405135414,0.01362969229444222,rising,74.71264367816092,100.0,-1.0,-1.0,-1.0,1,1,0.40378850221144064,0.1784373005966549,0.4799634800817385,0.07947066702939654,Below Median,Top Decile,Bottom Decile,Above Median,Very Tight,2.188801037157617,"['Issue_Age', 'Cpn', 'AMT_OUTSTANDING']","[0.4091193433799413, 0.3324889459996311, 0.10030155763731406]",0.8419098470168864,-0.1317778694158197,0.0717262936699692
2026-06-01,IT0004923998,BTPS 4 3/4 09/01/44,2044-09-01,-4.008684303032396,WEAK SELL,-1.2779632759156803,0.9758209419965262,-1.0844287316515544,0.5740835754365268,-1.134824133853379,102.673,-1.2950044900071098,0.16018035615373072,12.369096489846275,-1.5417112621910358,0.26374798627535556,17.10748251198323,-1.1700855634653617,0.08565683181380734,7.320561312462251,0.5740835754365268,0.0,0.0,102.224,0.44899999999999807,0.43923149158326313,-1.0589435467234862,-0.07588058712989287,-7.165687599505079,-1.1565636466383509,-0.12139962927732939,-10.496579983343727,-1.0353150852888549,-0.04911364636269955,-4.743835628997252,0.5740835754365268,0.0,0.0,102.678,-0.0049999999999954525,-0.004869592317252472,-0.941222370798065,-0.19360176305531407,-20.569183968103115,-0.9746977350824034,-0.30326554083327684,-31.113803470186337,-0.9582140645667071,-0.1262146670848473,-13.17186528927996,0.5740835754365268,0.0,0.0,86.465,16.208,18.745156997774224,-0.630299705369282,-0.5045244284840971,-80.04516203668355,-0.5219796980438076,-0.7559835778718726,-144.830070254077,-0.6856785743316122,-0.39875015731994223,-58.154092373854304,0.5740835754365268,0.0,0.0,122.295,-19.622,-16.044809680195854,0.41599342743054973,-1.5508175612839288,-372.7985640501452,0.060409271764172524,-1.3383725476798527,-2215.5081282122,0.406223909275705,-1.4906526409272594,-366.9534387795492,0.5740835754365268,0.0,0.0,157.922,-55.248999999999995,-34.9849925890639,12.643678160919542,-1.1409935693399844,10.344827586206897,-1.2606967488506984,17.24137931034483,-1.1493660277688713,70.11494252873564,0.5474086312051919,82.75862068965517,1.196649455465034,BTPS 4 3/4,50.0,-0.7071067679557124,50.0,-0.7071067722999167,50.0,-0.7071067658375554,100.0,0.707106765430658,100.0,0.7071067810882935,0.9806066032653289,-0.004785661268802643,falling,50.57471264367817,50.0,-1.0,-1.0,-1.0,1,1,1.2090027910413275,1.4935826309754339,1.2022682780927172,0.7528550886896469,Bottom Quartile,Above Median,Top Quartile,Top Decile,Moderate,12.91654701279441,"['Issue_Age', 'Cpn', 'GREEN_BOND_LOAN_INDICATOR']","[0.44202623257798374, 0.37223036207498766, 0.07861575355260732]",0.8928723482055787,0.5382043971571474,102.64233892392672
2026-06-01,IT0005024234,BTPS 3 1/2 03/01/30,2030-03-01,-3.236051401485579,MODERATE SELL,-1.503816817959972,0.9846096776416944,-1.5909492017606706,-0.06548998228026832,-1.409278896309753,14.709,-1.331552789853924,-0.077726106455829,-5.837253052553067,-1.3826616603463067,-0.12115515761366535,-8.762458684728012,-1.554307295412351,-0.03664190634831965,-2.357442844199894,-0.06548998228026832,0.0,0.0,14.293,0.41600000000000037,2.9105156349887973,-1.2748904734597752,-0.13438842284997765,-10.541173896386514,-1.2877632595590043,-0.21605355840096774,-16.777428236088415,-1.518488063207461,-0.07246113855320946,-4.771926749490483,-0.06548998228026832,0.0,0.0,17.967,-3.257999999999999,-18.133244271089634,-1.0349052845753461,-0.37437361173440675,-36.174673537449046,-0.9187029533145823,-0.5851138646453897,-63.68912347189578,-1.3606168950834732,-0.2303323066771974,-16.928520130584932,-0.06548998228026832,0.0,0.0,11.747,2.9619999999999997,25.214948476023707,-1.1606503957469265,-0.24862850056282637,-21.421480519176974,-1.1115744231163018,-0.3922423948436702,-35.28710117450413,-1.448001342598481,-0.14294785916218955,-9.872080499487478,-0.06548998228026832,0.0,0.0,25.833,-11.123999999999999,-43.06120077301854,-1.5464189533172128,0.1371400570074599,8.868234305228754,-1.7466584122189819,0.24284159425900986,13.903210334078953,-1.6360152913377,0.0450660895770294,2.754625188418518,-0.06548998228026832,0.0,0.0,56.561,-41.852000000000004,-73.99444845847944,8.045977011494253,-1.4098903532195872,8.045977011494253,-1.4834987898308178,4.597701149425287,-1.664908079117938,37.93103448275862,-0.12426411653331511,21.839080459770116,-0.9560711168038941,BTPS 3 1/2,50.0,-0.7071067767855506,50.0,-0.7071067767154575,50.0,-0.7071067774537159,50.0,-0.7071066477319066,50.0,-0.7071067804583742,0.9720282825961107,0.012581395045583643,rising,85.0574712643678,100.0,-1.0,-1.0,-1.0,1,1,1.5013975013103387,1.7575424284899057,1.7638298410082913,0.08588377812482137,Bottom Decile,Above Median,Bottom Quartile,Above Median,Very Tight,3.5122808833655483,"['Issue_Age', 'AMT_OUTSTANDING', 'GREEN_BOND_LOAN_INDICATOR']","[0.5348885134846605, 0.20907829529443148, 0.09755036964670723]",0.8415171784257992,-0.1369401159016143,13.95385820043125
