Date,ISIN,SECURITY_NAME,Maturity,RESIDUAL_NS,SIGNAL,Z_Residual_Score,Volatility_Score,Cluster_Score,Regression_Score,COMPOSITE_SCORE,Z_SPRD_VAL,COMPOSITE_SCORE_1W_AGO,COMPOSITE_SCORE_1W_Change,COMPOSITE_SCORE_1W_Change_Pct,Z_Residual_Score_1W_AGO,Z_Residual_Score_1W_Change,Z_Residual_Score_1W_Change_Pct,Cluster_Score_1W_AGO,Cluster_Score_1W_Change,Cluster_Score_1W_Change_Pct,Regression_Score_1W_AGO,Regression_Score_1W_Change,Regression_Score_1W_Change_Pct,Z_SPRD_VAL_1W_AGO,Z_SPRD_VAL_1W_Change,Z_SPRD_VAL_1W_Change_Pct,COMPOSITE_SCORE_1M_AGO,COMPOSITE_SCORE_1M_Change,COMPOSITE_SCORE_1M_Change_Pct,Z_Residual_Score_1M_AGO,Z_Residual_Score_1M_Change,Z_Residual_Score_1M_Change_Pct,Cluster_Score_1M_AGO,Cluster_Score_1M_Change,Cluster_Score_1M_Change_Pct,Regression_Score_1M_AGO,Regression_Score_1M_Change,Regression_Score_1M_Change_Pct,Z_SPRD_VAL_1M_AGO,Z_SPRD_VAL_1M_Change,Z_SPRD_VAL_1M_Change_Pct,COMPOSITE_SCORE_3M_AGO,COMPOSITE_SCORE_3M_Change,COMPOSITE_SCORE_3M_Change_Pct,Z_Residual_Score_3M_AGO,Z_Residual_Score_3M_Change,Z_Residual_Score_3M_Change_Pct,Cluster_Score_3M_AGO,Cluster_Score_3M_Change,Cluster_Score_3M_Change_Pct,Regression_Score_3M_AGO,Regression_Score_3M_Change,Regression_Score_3M_Change_Pct,Z_SPRD_VAL_3M_AGO,Z_SPRD_VAL_3M_Change,Z_SPRD_VAL_3M_Change_Pct,COMPOSITE_SCORE_6M_AGO,COMPOSITE_SCORE_6M_Change,COMPOSITE_SCORE_6M_Change_Pct,Z_Residual_Score_6M_AGO,Z_Residual_Score_6M_Change,Z_Residual_Score_6M_Change_Pct,Cluster_Score_6M_AGO,Cluster_Score_6M_Change,Cluster_Score_6M_Change_Pct,Regression_Score_6M_AGO,Regression_Score_6M_Change,Regression_Score_6M_Change_Pct,Z_SPRD_VAL_6M_AGO,Z_SPRD_VAL_6M_Change,Z_SPRD_VAL_6M_Change_Pct,COMPOSITE_SCORE_1Y_AGO,COMPOSITE_SCORE_1Y_Change,COMPOSITE_SCORE_1Y_Change_Pct,Z_Residual_Score_1Y_AGO,Z_Residual_Score_1Y_Change,Z_Residual_Score_1Y_Change_Pct,Cluster_Score_1Y_AGO,Cluster_Score_1Y_Change,Cluster_Score_1Y_Change_Pct,Regression_Score_1Y_AGO,Regression_Score_1Y_Change,Regression_Score_1Y_Change_Pct,Z_SPRD_VAL_1Y_AGO,Z_SPRD_VAL_1Y_Change,Z_SPRD_VAL_1Y_Change_Pct,COMPOSITE_SCORE_Market_Percentile,COMPOSITE_SCORE_Market_Zscore,Z_Residual_Score_Market_Percentile,Z_Residual_Score_Market_Zscore,Cluster_Score_Market_Percentile,Cluster_Score_Market_Zscore,Regression_Score_Market_Percentile,Regression_Score_Market_Zscore,Z_SPRD_VAL_Market_Percentile,Z_SPRD_VAL_Market_Zscore,Issuer_Proxy,COMPOSITE_SCORE_Issuer_Percentile,COMPOSITE_SCORE_Issuer_Zscore,Z_Residual_Score_Issuer_Percentile,Z_Residual_Score_Issuer_Zscore,Cluster_Score_Issuer_Percentile,Cluster_Score_Issuer_Zscore,Regression_Score_Issuer_Percentile,Regression_Score_Issuer_Zscore,Z_SPRD_VAL_Issuer_Percentile,Z_SPRD_VAL_Issuer_Zscore,VOLATILITY_1M_AGO,Volatility_1M_Change,Volatility_Trend,Volatility_Market_Percentile,Volatility_Issuer_Percentile,COMPOSITE_Direction,Direction_1W_Ago,Direction_1M_Ago,Direction_Consistency_1W,Direction_Consistency_1M,COMPOSITE_SCORE_Relative_Strength,Z_Residual_Score_Relative_Strength,Cluster_Score_Relative_Strength,Regression_Score_Relative_Strength,COMPOSITE_Market_Category,COMPOSITE_Issuer_Category,Z_SPRD_VAL_Market_Category,Z_SPRD_VAL_Issuer_Category,Z_SPRD_VAL_Level_Category
2025-09-26,IT0001086567,BTPS 7 1/4 11/01/26,2026-11-01,-5.224038332488247,WEAK SELL,-0.7103748442900616,0.9269434920582543,-1.018821439329769,1.4890088670150017,-0.8010211066230093,-10.484,-0.9051398559449352,0.10411874932192589,11.503056404794352,-0.860010337630092,0.14963549334003046,17.399266619567666,-1.0989936028244744,0.08017216349470546,7.29505272452481,1.4890088670150017,0.0,0.0,-10.656791816627733,0.1727918166277327,1.6214243408225741,-0.5627569591271092,-0.23826414749590008,-42.338728894903056,-0.37344443266458943,-0.33693041162547216,-90.22236593518879,-0.8156495382807893,-0.20317190104897964,-24.909215174240153,1.4890088670150017,0.0,0.0,-8.383,-2.101000000000001,-25.062626714705218,-0.9155902488551446,0.11456914223213532,12.51314560460623,-0.8690821255693718,0.15870728127931022,18.26148240584125,-1.103308391412086,0.08448695208231705,7.657600719271705,1.4890088670150017,0.0,0.0,-9.238,-1.2460000000000004,-13.487767900532837,-0.8736601490333313,0.07263904241032204,8.314336147672583,-0.805955063129106,0.09558021883904444,11.85924898616941,-1.0716540471885594,0.052832607858790404,4.930005863776095,1.4890088670150017,0.0,0.0,10.51,-20.994,-199.75261636560168,-0.5566756113022389,-0.24434549532077043,-43.89369427552255,-0.34871687331669987,-0.3616579709733617,-103.71105853366696,-0.8002557292149434,-0.21856571011482562,-27.311982833042865,1.4890088670150017,0.0,0.0,13.363,-23.847,-178.45543651990167,21.50537634408602,-0.8029328342837238,24.731182795698924,-0.7050792313027375,17.20430107526882,-1.0441138277800426,94.6236559139785,1.497489766625602,7.526881720430108,-1.207850900769331,BTPS 7 1/4,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.8894251571630077,0.037518334895246586,rising,20.43010752688172,100.0,-1.0,-1.0,-1.0,1,1,0.8977963670355541,0.8922045527783512,1.1566243647860812,1.8404527911306074,Bottom Quartile,Top Decile,Bottom Decile,Top Decile,Very Tight
2025-09-26,DE000BU2Z049,DBR 2 1/2 02/15/35,2035-02-15,0.3011429318195329,NO ACTION,0.6291858495673619,0.9859332706315443,0.4252875699671402,-0.051824774877488385,0.5942637234491877,1.748,0.3435195850592648,0.2507441383899229,72.99267407050358,0.24584304906637447,0.38334280050098746,155.92988549556316,0.23049630582182656,0.19479126414531361,84.50949137767871,-0.051824774877488385,0.0,0.0,2.4718463009432727,-0.7238463009432727,-29.283628910854425,0.5102654778837509,0.08399824556543678,16.461674865334675,0.5012289984814345,0.12795685108592736,25.528620435117304,0.36078386960780595,0.06450370035933423,17.8787645472003,-0.051824774877488385,0.0,0.0,2.256,-0.5079999999999998,-22.51773039664126,0.7196347244536175,-0.12537100100442988,-17.421477174752795,0.8174721500828582,-0.18828630051549633,-23.032747744756442,0.5287743005052271,-0.10348673053808694,-19.571058669474436,-0.051824774877488385,0.0,0.0,4.361,-2.6129999999999995,-59.91744998872402,-1.1063881256793742,1.7006518491285618,153.71204682019496,-1.653802621089607,2.282988470656969,138.0447961406872,-0.8350949131744998,1.26038248314164,150.9268525247965,-0.051824774877488385,0.0,0.0,2.912,-1.164,-39.97252733525918,,,,,,,,,,,,,,,,68.75,0.6474533508898767,70.83333333333334,0.6017717593886908,60.416666666666664,0.45695960051799256,48.95833333333333,-0.03333851888423381,56.25,-0.10094000251485505,DBR 2 1/2,80.0,0.05651993301908652,80.0,0.07106906553117712,60.0,0.13129084748896538,50.0,-0.5053624936606556,40.0,-1.0317614143291207,0.9840163188922096,0.0019169517393347046,rising,89.58333333333334,80.0,1.0,1.0,1.0,1,1,0.6243779836860326,0.717031336997811,0.4640970717558708,0.0680810443844843,Above Median,Top Quartile,Above Median,Below Median,Very Tight
2025-09-26,DE000BU2Z031,DBR 2.6 08/15/34,2034-08-15,0.2263298437920565,NO ACTION,0.5502613659089534,0.9902310094609917,0.9453434921664207,-0.06410767565837458,0.7022698858498144,0.699,0.6806187142090575,0.021651171640756917,3.1811013818224874,0.5167925157441697,0.033468850164783626,6.476264360942377,0.9270082533959058,0.018335238770514906,1.977893778783319,-0.06410767565837458,0.0,0.0,1.61456121063008,-0.91556121063008,-56.70650322400186,1.1489509332192394,-0.44668104736942493,-38.87729497987719,1.2217200877128158,-0.6714587218038625,-54.96011099931166,1.3082903695404213,-0.36294687737400066,-27.742073399752226,-0.06410767565837458,0.0,0.0,1.683,-0.9840000000000001,-58.4670228255079,1.0439773636745968,-0.3417074778247824,-32.73131070092436,1.0643841837576027,-0.5141228178486493,-48.30237247639296,1.2262773420669018,-0.2809338499004811,-22.909486946567554,-0.06410767565837458,0.0,0.0,3.244,-2.5450000000000004,-78.45252750168765,1.1165492549188563,-0.41427936906904184,-37.103545905710575,1.1784419905644852,-0.6281806246555318,-53.30602815875768,1.2884271942056966,-0.34308370203927596,-26.6281013719191,-0.06410767565837458,0.0,0.0,1.414,-0.715,-50.565770505192575,,,,,,,,,,,,,,,,70.83333333333334,0.7522081421233101,68.75,0.526286073525567,79.16666666666666,0.9732290159915385,45.83333333333333,-0.04543752080313343,52.083333333333336,-0.1607541884423133,DBR 2.6 08/15/34,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.9941521488442674,-0.003921139383275651,falling,95.83333333333334,100.0,1.0,1.0,1.0,1,1,0.737857348561206,0.627087597674424,1.0316105560099096,0.08421681564852836,Above Median,Top Decile,Above Median,Top Decile,Very Tight
2025-09-26,DE000BU2Z023,DBR 2.2 02/15/34,2034-02-15,0.0601601598076912,NO ACTION,0.37495973281328027,0.9819852415544112,0.872725209783649,-0.547322474644289,0.59070537732291,-0.428,0.5848192216583462,0.005886155664563741,1.0064914670936227,0.3628570337948629,0.012102699018417373,3.335390403847168,0.8650855269626011,0.007639682821047877,0.8831129980361874,-0.547322474644289,0.0,0.0,0.4083145117603275,-0.8363145117603275,-204.82115310393675,0.9479780248654466,-0.3572726475425366,-37.68786136413455,0.9124637015521868,-0.5375039687389065,-58.90688713796207,1.1584906428736574,-0.28576543309000846,-24.66704693569707,-0.547322474644289,0.0,0.0,0.232,-0.66,-284.4827463585023,1.0052503028274977,-0.41454492550458777,-41.237980253752404,0.9985617946569698,-0.6236020618436895,-62.45002151448321,1.2074259085111807,-0.3347006987275317,-27.720185031329724,-0.547322474644289,0.0,0.0,1.759,-2.187,-124.33200611522453,1.0458090445809083,-0.45510366725799833,-43.51689873639257,1.065143628579037,-0.6901838957657567,-64.79726027247385,1.2424858583223681,-0.36976064853871915,-29.75974680806456,-0.547322474644289,0.0,0.0,-0.067,-0.361,-538.8058897304642,1.5624372405474658,-0.9717318632245558,-62.19333690899066,1.9164282568920168,-1.5414685240787365,-80.43444937172764,1.5134674727640784,-0.6407422629804295,-42.33604423467546,-0.547322474644289,0.0,0.0,-28.371,27.942999999999998,98.49141725759,66.66666666666666,0.6440021236884893,66.66666666666666,0.35862246150340915,70.83333333333334,0.9011394644681153,22.916666666666664,-0.5214176564783365,50.0,-0.22501594968182276,DBR 2.2 02/15/34,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.9913406773302419,-0.009355435775830645,falling,85.41666666666666,100.0,1.0,1.0,1.0,1,1,0.6206393186928425,0.427310752020757,0.9523655119744368,0.7190052591057098,Above Median,Top Decile,Above Median,Top Decile,Very Tight
2025-09-26,DE000BU2Z015,DBR 2.6 08/15/33,2033-08-15,-0.3975097193075247,NO ACTION,-0.10786165375892597,0.9763275781855669,-0.35707789428239095,-0.4135371555714057,-0.408838203164706,-1.865,0.4694571200547712,-0.8782953232194772,-187.08743929760047,0.32701808514527564,-0.4348797389042016,-132.98338696242763,0.5263172133276468,-0.8833951076100377,-167.84461318304608,-0.4135371555714057,0.0,0.0,-0.7287251939622095,-1.1362748060377905,-155.92637661764144,0.9374226297268275,-1.3462608328915335,-143.61300611257315,1.032222102681573,-1.1400837564404989,-110.44946067651236,0.9047912298406421,-1.261869124123033,-139.46522341941352,-0.4135371555714057,0.0,0.0,-0.895,-0.97,-108.37988705720795,0.6097120134027967,-1.0185502165675027,-167.05431047316142,0.5412530796650724,-0.6491147334239984,-119.92813451202112,0.6357505077913062,-0.992828402073697,-156.16635367013677,-0.4135371555714057,0.0,0.0,-0.234,-1.631,-697.0085172218583,0.8309614026513463,-1.2397996058160523,-149.20062315050552,0.8760752972991813,-0.9839369510581073,-112.31191461056567,0.8169968207728159,-1.1740747150552069,-143.70615292896827,-0.4135371555714057,0.0,0.0,-1.683,-0.18199999999999994,-10.814022514474015,0.9902309250328262,-1.399069128197532,-141.2871562279715,1.111411110512831,-1.219272764271757,-109.70492752575267,0.9484819564604728,-1.3055598507428638,-137.64730347113795,-0.4135371555714057,0.0,0.0,-30.194,28.329,93.82327611650551,52.083333333333336,-0.32545162575878533,54.166666666666664,-0.10316204218151843,52.083333333333336,-0.3197094915417262,31.25,-0.38963536326773973,47.91666666666667,-0.30695397177692046,DBR 2.6 08/15/33,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.9929095148952792,-0.016581936709712308,falling,72.91666666666666,100.0,-1.0,1.0,1.0,0,0,0.4295560419945883,0.1229210508448942,0.3896629406263021,0.5432544860956028,Above Median,Top Decile,Below Median,Top Decile,Very Tight
2025-09-26,DE000BU2Z007,DBR 2.3 02/15/33,2033-02-15,-1.0376089106965107,NO ACTION,-0.7831378587992314,0.9677370804429795,-0.5450140916801696,-0.17701292594599247,-0.76539530173421,-3.471,-0.43812375230079587,-0.32727154943341413,-74.6984248730897,-0.2830576728059996,-0.5000801859932318,-176.6707693767047,-0.28675151674593363,-0.25826257493423593,-90.06493456722225,-0.17701292594599247,0.0,0.0,-2.339285912233564,-1.131714087766436,-48.37861319174993,-0.2974071128909931,-0.4679881888432169,-157.35607953638214,-0.06881475106077212,-0.7143231077384593,-1038.0376197304847,-0.17901134117774978,-0.3660027505024198,-204.45784476482527,-0.17701292594599247,0.0,0.0,-3.062,-0.40900000000000025,-13.357282778062443,-0.5000836276676839,-0.2653116740665261,-53.05346027794481,-0.3752900916411704,-0.407847767158061,-108.67533286236797,-0.3355216000521908,-0.20949249162797878,-62.43785358427196,-0.17701292594599247,0.0,0.0,-2.768,-0.7030000000000003,-25.397398752177043,0.4445795659252024,-1.2099748676594124,-272.1615956246678,0.36444151574309325,-1.1475793745423246,-314.887106292956,0.386779438990777,-0.9317935306709466,-240.91081703081022,-0.17701292594599247,0.0,0.0,-3.715,0.24399999999999977,6.56796768083992,-0.28322628693068935,-0.48216901480352065,-170.2416124592824,-0.045640582158236645,-0.7374972766409947,-1615.8801666816246,-0.16790282940011791,-0.37711126228005165,-224.6008844325636,-0.17701292594599247,0.0,0.0,-32.221,28.749999999999996,89.22752239557198,35.41666666666667,-0.6712750824324983,25.0,-0.749015966359635,41.66666666666667,-0.5062773328741681,36.45833333333333,-0.15665236037991062,43.75,-0.39852840704812925,DBR 2.3 02/15/33,100.0,0.7071067600927651,100.0,0.7071067675867312,100.0,0.7071067525797385,75.0,0.0,100.0,0.7071067668393455,0.9723724874709077,-0.004635407027928196,falling,66.66666666666666,100.0,-1.0,-1.0,-1.0,1,1,0.8041816391648394,0.892477773196164,0.5947492047181058,0.23253791061215684,Below Median,Top Decile,Below Median,Top Decile,Very Tight
2025-09-26,DE000BU2F009,DBR 2.6 05/15/41,2041-05-15,6.145189977621698,MODERATE BUY,1.2791666165328046,0.9723188999901244,1.432280356946888,0.13716422810000253,1.2331240350404924,19.456,1.242933350559706,-0.009809315519213602,-0.7892068738742649,1.302571185360422,-0.023404568827617434,-1.7967976653392355,1.4419435233259434,-0.009663166379055399,-0.670148737153849,0.13716422810000253,0.0,0.0,20.05973873713613,-0.6037387371361298,-3.0097038887025573,1.4784047322720677,-0.2452806972315753,-16.59090303340199,1.6900038065826577,-0.4108371900498531,-24.309838002650398,1.5574472684636245,-0.12516691151673642,-8.036670855414757,0.13716422810000253,0.0,0.0,19.628,-0.1720000000000006,-0.8762991640124855,1.1795903378458152,0.053533697194677154,4.538329538931983,1.193589821045884,0.08557679548692065,7.16969877432132,1.3939993516760156,0.038281005270872415,2.746127890965953,0.13716422810000253,0.0,0.0,23.607,-4.151,-17.58376751913256,1.3814302381809433,-0.14830620314045095,-10.735699709467013,1.5244724716017768,-0.24530585506897218,-16.091196005796522,1.516977597303479,-0.08469724035659087,-5.583288767666481,0.13716422810000253,0.0,0.0,23.156,-3.6999999999999993,-15.978580058741326,1.65401970709501,-0.4208956720545176,-25.446835228406208,2.0026065702449443,-0.7234399537121396,-36.12491643883712,1.6051436666166534,-0.17286330966976537,-10.769335616991578,0.13716422810000253,0.0,0.0,-7.573,27.029,356.91271575741087,87.5,1.267081685797599,87.5,1.2234323863315235,95.83333333333334,1.456620512601402,62.5,0.15282095194970818,77.08333333333334,0.9087736337133915,DBR 2.6 05/15/41,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.9716475136313276,0.0006713863587968216,rising,70.83333333333334,100.0,1.0,1.0,1.0,1,1,1.2956124835696796,1.4577609301387913,1.5629827122477704,0.18018957001386143,Top Quartile,Top Decile,Top Quartile,Top Decile,Very Tight
2025-09-26,DE000BU2D012,DBR 2.9 08/15/56,2056-08-15,-1.3216818989190102,NO ACTION,-0.2438724788858528,0.96615792127552,-0.5128241848747273,-1.8262277502013797,-0.761340870951171,39.362,0.7028929668478875,-1.4642338377990585,-208.3153319251235,0.6593858063604969,-0.9032582852463498,-136.9847914278647,0.7823291789983849,-1.295153363873112,-165.55094480512676,-1.8262277502013797,0.0,0.0,39.01758407840453,0.34441592159546985,0.8827197522406963,1.358574669890628,-2.119915540841799,-156.03967689229,1.6791759444726233,-1.9230484233584761,-114.52334213316232,1.2401320101018287,-1.752956194976556,-141.35238559783488,-1.8262277502013797,0.0,0.0,37.026,2.3359999999999985,6.309080104167586,1.1844951964658863,-1.9458360674170572,-164.27555441298423,1.379240365921021,-1.623112844806874,-117.68165093941664,1.154278493426377,-1.6671026783011043,-144.42811447605172,-1.8262277502013797,0.0,0.0,47.245,-7.882999999999996,-16.685363527000654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,-0.6673427044939856,47.91666666666667,-0.23324677563319718,43.75,-0.4743217995147662,10.416666666666668,-1.781175238102283,100.0,2.0438176614273895,DBR 2.9 08/15/56,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.9664321139767267,-0.00027419270120665473,falling,64.58333333333334,100.0,-1.0,1.0,1.0,0,0,0.7999217504699426,0.27792139590032555,0.5596218167023816,2.399074435181851,Below Median,Top Decile,Top Decile,Top Decile,Very Tight
2025-09-26,DE000BU2D004,DBR 2 1/2 08/15/54,2054-08-15,-0.7739230249138558,NO ACTION,0.027950270223254102,0.9811919590949332,0.5639787848562722,1.1707774302847613,0.5250415731457138,36.444,0.8826213026116113,-0.35757972946589756,-40.51338035423658,0.5780442487489102,-0.5500939785256561,-95.16468163116984,0.8422284218736821,-0.2782496370174099,-33.037312264369376,1.1707774302847613,0.0,0.0,36.340039237349245,0.10396076265075749,0.2860777390556635,1.2197211069212408,-0.694679533775527,-56.95396465128049,1.0797767220081889,-1.0518264517849347,-97.41147596584419,1.1184132797502682,-0.554434494893996,-49.573310687125,1.1707774302847613,0.0,0.0,34.192,2.2520000000000024,6.586335983099464,1.2793706999311703,-0.7543291267854565,-58.96095017104458,1.1664713440690937,-1.1385210738458396,-97.60386055553333,1.1659031999892149,-0.6019244151329427,-51.62730576395881,1.1707774302847613,0.0,0.0,44.475,-8.030999999999999,-18.057335577727407,1.138087475407253,-0.6130459022615392,-53.866324875909434,0.9631980256535446,-0.9352477554302905,-97.0981792748062,1.056511201108372,-0.49253241625209976,-46.618759088736084,1.1707774302847613,0.0,0.0,45.403,-8.958999999999996,-19.732176283564478,-0.5868046310414354,1.1118462041871493,189.47467801445688,-0.40227112499369827,0.43022139521695235,106.94811478921847,-0.6961146292056524,1.2600934140619247,181.01808855791876,1.1707774302847613,0.0,0.0,15.458,20.986000000000004,135.76141794814245,62.5,0.5803150344957403,58.333333333333336,0.02673245639456514,62.5,0.5946410101235752,85.41666666666666,1.1709589585754605,97.91666666666666,1.8774327285996266,DBR 2 1/2,60.0,-0.024395119783671176,40.0,-0.6124069454334828,80.0,0.32912838844898423,80.0,0.7767531165849147,100.0,1.1933196398194066,0.9812762514189828,-8.429232404960629e-05,falling,81.25,60.0,1.0,1.0,1.0,1,1,0.5516480072001129,0.031852622943460425,0.6154445158236193,1.5380240509292151,Above Median,Above Median,Top Decile,Top Decile,Very Tight
2025-09-26,DE000BU27006,DBR 2.4 11/15/30,2030-11-15,-1.272799616208497,WEAK BUY,1.1918748006032611,0.9530190249172675,1.3303009151816023,-0.46609669888373084,1.1329471733383993,-8.13,1.135394487143681,-0.0024473138052816257,-0.21554744288776706,1.194665422418793,-0.002790621815531802,-0.2335902370491911,1.3315397826660968,-0.0012388674844945324,-0.09304021489391542,-0.46609669888373084,0.0,0.0,-7.01991097444169,-1.1100890255583105,-15.813434501072928,0.9581993185417753,0.17474785479662402,18.237108876141882,0.9244453615769801,0.267429439026281,28.92863626653051,1.1860554444036546,0.1442454707779477,12.161781326698078,-0.46609669888373084,0.0,0.0,-7.826,-0.30400000000000116,-3.884487600454286,1.2010650716254716,-0.06811789828707226,-5.671457719417197,1.293419102251617,-0.10154430164835593,-7.850842830950984,1.3753131004515604,-0.045012185269958094,-3.2728681874616257,-0.46609669888373084,0.0,0.0,-8.713,0.5829999999999984,6.691151145769347,0.8980423189592406,0.23490485437915876,26.15743677153779,0.8342152815130616,0.35765951909019955,42.87376684758356,1.1329080293188512,0.19739288586275117,17.42355769506513,-0.46609669888373084,0.0,0.0,-7.574,-0.5560000000000009,-7.34090307982454,0.16104485924747933,0.97190231409092,603.497844192346,-1.4204966201600167e-18,1.1918748006032611,11918748004.339556,0.029056452843060528,1.3012444623385417,4478.330584719861,-0.46609669888373084,0.0,0.0,-34.016,25.885999999999996,76.09948257405352,81.25,1.1699205053540431,79.16666666666666,1.139943939017784,93.75,1.3553835791427191,29.166666666666668,-0.44140798821492494,35.41666666666667,-0.6641855016487279,DBR 2.4 11/15/30,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.9694806090510464,-0.01646158413377885,falling,27.083333333333332,100.0,1.0,1.0,1.0,1,1,1.190359168495172,1.3582816307744365,1.4516971641979548,0.6123007792928932,Top Quartile,Top Decile,Below Median,Top Decile,Very Tight
