Date,ISIN,SECURITY_NAME,Maturity,RESIDUAL_NS,SIGNAL,Z_Residual_Score,Volatility_Score,Cluster_Score,Regression_Score,COMPOSITE_SCORE,Z_SPRD_VAL,Top_Features,Top_Feature_Effects_Pct
2025-10-28,FR0010070060,FRTR 4 3/4 04/25/35,2035-04-25,4.089013268708399,WEAK SELL,-0.6359102937341633,0.9934262266925391,-0.7922075041111586,-0.5207453578984002,-0.8426581505034954,73.74565120052297,,
2025-10-28,FR0010171975,FRTR 4 04/25/55,2055-04-25,1.0875528655287496,NO ACTION,0.26689404645315257,0.9967273165970774,0.32106206715572183,0.31957791202351016,0.4327934743074286,140.94605608949408,,
2025-10-28,FR0010371401,FRTR 4 10/25/38,2038-10-25,2.630317804486097,WEAK BUY,0.7119301662162916,0.9938854250761214,0.9940286856474326,1.3777690066118067,1.0385911691915746,93.43638814454094,,
2025-10-28,FR0010773192,FRTR 4 1/2 04/25/41,2041-04-25,-0.324793674046532,NO ACTION,0.02098051638574827,0.9956580695351307,0.4841215143578088,1.1210380461049116,0.4904769910425007,102.7819044786479,,
2025-10-28,FR0010870956,FRTR 4 04/25/60,2060-04-25,8.948331342727982,STRONG BUY,1.796503136273859,0.9972276974853014,1.5485422251245569,-1.2269523026401261,1.5221644622013992,152.46778743023154,,
2025-10-28,FR0010916924,FRTR 3 1/2 04/25/26,2026-04-25,1.0988484228634017,NO ACTION,0.28311971382268225,0.9865685617688942,0.8726942217625069,0.49820395981499893,0.6288340625306005,-9.909382095377342,,
2025-10-28,FR0011317783,FRTR 2 3/4 10/25/27,2027-10-25,-5.049231564937474,WEAK SELL,-0.732082266330644,0.9879567019741111,-0.8575529051862371,-1.3307371853458971,-1.0499823633798355,0.4702933789093932,,
2025-10-28,FR0011461037,FRTR 3 1/4 05/25/45,2045-05-25,-5.507291706905207,MODERATE SELL,-1.1907657162231353,0.9990943455326107,-1.4202963491832479,2.1595473411008665,-1.2214992027069862,113.38239184959028,,
2025-10-28,FR0011883966,FRTR 2 1/2 05/25/30,2030-05-25,-3.00278725801725,WEAK SELL,-0.9282829190005695,0.9966866329729149,-1.2471153233997982,0.8599879632656007,-1.0354699627895154,27.86932306540001,,
2025-10-28,FR0012938116,FRTR 1 11/25/25,2025-11-25,19.9260355289958,STRONG BUY,3.391959818178499,0.9131838079550421,1.6067780335025657,0.9004608218762336,2.5053326081016007,4.116432208644669,,
2025-10-28,FR0012993103,FRTR 1 1/2 05/25/31,2031-05-25,-1.0591656686097153,WEAK SELL,-0.8104364306068785,0.9975877792103014,-1.2437319408820766,1.0277498300633388,-0.973670612766611,38.65155464709164,,
2025-10-28,FR0013131877,FRTR 0 1/2 05/25/26,2026-05-25,0.7286394818374653,NO ACTION,0.22198894604709407,0.9956057178273687,0.7528718727422562,-0.3640189531111548,0.47837716964477883,-9.33865187193215,,
2025-10-28,FR0013154028,FRTR 1 3/4 05/25/66,2066-05-25,7.252168131251523,MODERATE BUY,1.4664510080248165,0.9966714103502922,1.2442010497970564,-0.49452726320173596,1.2637829985056006,150.83758102701788,,
2025-10-28,FR0013154044,FRTR 1 1/4 05/25/36,2036-05-25,6.491865507915421,MODERATE BUY,1.6148182815618761,0.9920553990438148,1.2905031905251039,-0.8908435103150354,1.3530736344337677,83.2220100421974,,
2025-10-28,FR0013200813,FRTR 0 1/4 11/25/26,2026-11-25,-3.3740800664416524,NO ACTION,-0.4554728009846882,0.9887668795393042,-0.6949464802512998,0.9660436261500529,-0.6306988361903311,-7.763037951766805,,
2025-10-28,FR0013234333,FRTR 1 3/4 06/25/39,2039-06-25,-1.4477106438898772,NO ACTION,-0.24157441351736972,0.9953870221372818,-1.0493976321199168,-0.5805895150764254,-0.7231995802573404,92.84574005324905,,
2025-10-28,FR0013250560,FRTR 1 05/25/27,2027-05-25,-5.150942340659978,WEAK SELL,-0.7488772626744296,0.9893597705829302,-0.9485450803763488,0.48817611440680464,-0.8555348465724196,-4.107391236656459,,
2025-10-28,FR0013257524,FRTR 2 05/25/48,2048-05-25,-5.797400789777484,WEAK SELL,-1.0728317484789258,0.9985878907850257,-0.8451825403958703,0.3538864489805031,-0.9950485516993259,121.75170004700436,,
2025-10-28,FR0013286192,FRTR 0 3/4 05/25/28,2028-05-25,-4.444052380552688,WEAK SELL,-0.6321520267185909,0.9870979986945609,-0.9768242811788733,-0.09087431838824932,-0.8185475557461651,7.133314518315042,,
2025-10-28,FR0013313582,FRTR 1 1/4 05/25/34,2034-05-25,5.046013081660945,NO ACTION,0.31459214618162307,0.9941828284929991,0.5006711115946737,0.9943245702378117,0.6250588811470177,68.32614253958363,,
2025-10-28,FR0013341682,FRTR 0 3/4 11/25/28,2028-11-25,-2.864227027320794,WEAK SELL,-0.6860233714184477,0.9889849985805143,-0.9304405148171053,-0.14032412886444567,-0.841944925116511,13.78719396008016,,
2025-10-28,FR0013404969,FRTR 1 1/2 05/25/50,2050-05-25,-4.033458065520648,NO ACTION,-0.7295905755120853,0.9969849752562966,-0.5329583694917965,0.39323579485261084,-0.7273953752082064,128.08318284749586,,
2025-10-28,FR0013407236,FRTR 0 1/2 05/25/29,2029-05-25,-2.112182725006808,NO ACTION,0.6288554471613418,0.9914599891200663,0.6270684054111239,-1.1778335605210553,0.6520371629593231,19.389996666833472,,
2025-10-28,FR0013451507,FRTR 0 11/25/29,2029-11-25,-3.305247098742118,MODERATE SELL,-1.4571055386473875,0.9931682392128032,-1.3638318170569779,0.6064693138574192,-1.3420674603167406,22.98826121984125,,
2025-10-28,FR0013480613,FRTR 0 3/4 05/25/52,2052-05-25,-5.396749568279063,WEAK SELL,-0.9948700361587856,0.9966047481936464,-0.6598372545471988,1.650995173283267,-0.9010797990489362,130.4329235991952,,
2025-10-28,FR0013508470,FRTR 0 02/25/26,2026-02-25,5.387887638322633,WEAK BUY,0.9913475041457165,0.9886402912675116,1.2131180084762272,-0.22149419688053348,1.007609628508402,-7.483359537831799,,
2025-10-28,FR0013515806,FRTR 0 1/2 05/25/40,2040-05-25,-0.5721753804840546,NO ACTION,-0.03686105902661594,0.9961472917837793,-0.3300329627805367,0.4438125979512709,-0.3104457912159282,98.27158327273044,,
2025-10-28,FR0013516549,FRTR 0 11/25/30,2030-11-25,-2.244974552439608,MODERATE SELL,-1.7539635077051912,0.9975937355111053,-1.246827593040933,-0.04731915873161847,-1.4709714339961115,33.14773475660204,,
2025-10-28,FR0014001NN8,FRTR 0 1/2 05/25/2072,2072-05-25,-7.913074817357398,MODERATE SELL,-1.484515430072361,0.991718781267489,-1.6432057516701695,0.03566235745973571,-1.4363167427729049,132.23966191342925,,
